_id,nume_produs,valabilitate_produs,pret_produs,link_produs,imagine_produs,_id_principal_category,_id_second_category
evo_i1146,Consola Nintendo 2DS + Super Mario Bros 2 (Negru/Albastru),Stoc epuizat,"[[null,""499,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/nintendo-consola-nintendo-2ds-super-mario-bros-2-negru-albastru-3638393.html,https://static3.evomag.ro/img?file=products%2F3638%2F3638393%2F1534748855c1.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1147,Consola Nintendo Switch + Mario Tennis Aces + NBA 2k18 (Negru/Gri),Stoc epuizat,"[[null,""1.874,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/nintendo-consola-nintendo-switch-mario-tennis-aces-nba-2k18-negru-gri-3641149.html,https://static3.evomag.ro/img?file=products%2F3641%2F3641149%2F1536234496v1.jpg&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1148,Consola Nintendo 2DS Tomadachi Life (Roz/Alb),Stoc epuizat,"[[""599,00 Lei"",""499,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/nintendo-consola-nintendo-2ds-tomadachi-life-roz-alb-3583347.html,https://static3.evomag.ro/img?file=products%2F3583%2F3583347%2F1495098966Nintendo+2DS+Tomodachi+Lfe+Roz-Alb.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1149,Consola Sony PlayStation 4 1TB + joc FIFA20 + Voucher FUTpoints + Voucher PlayStation Plus 14 zile,Stoc epuizat,"[[null,""1.676,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/sony-consola-sony-playstation-4-1tb-joc-fifa20-voucher-futpoints-voucher-playstation-plus-14-zile-3764600.html,https://static3.evomag.ro/img?file=products%2F3764%2F3764600%2F1569392723Nou%21+Consola+Sony+PlayStation+4+1TB+%2B+joc+FIFA20+%2B+Voucher+FUTpoints+%2B+Voucher+PlayStation+Plus+14+zile.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1150,Consola Sony PlayStation 4 1TB + joc FIFA20 + Voucher FUTpoints + Voucher PlayStation Plus 14 zile + 2 Controllere DS4 v2,Stoc epuizat,"[[null,""1.828,99 Lei"",{""$date"":""2020-06-08T17:04:04Z""}]]",www.evomag.ro/componente-pc-gaming-gaming-console/sony-consola-sony-playstation-4-1tb-joc-fifa20-voucher-futpoints-voucher-playstation-plus-14-zile-2-controllere-ds4-v2-3764601.html,https://static3.evomag.ro/img?file=products%2F3764%2F3764601%2F1569393650Nou%21+Consola+Sony+PlayStation+4+1TB+%2B+joc+FIFA20+%2B+Voucher+FUTpoints+%2B+Voucher+PlayStation+Plus+14+zile+%2B+2+Controllere+DS4+v2-0.JPG&amp;height=150&amp;extend=white,evo_p3,evo_s30
evo_i1151,"All In One PC Dell Optiplex 5260 (Procesor Intel® Core™ i5-8500 (9M Cache, 4.10 GHz), Coffee Lake, 21.5&quot; FHD, 8GB, 256GB SSD, Intel® UHD Graphics 630, Win10 Pro, Negru)",In stoc magazin,"[[""5.999,00 Lei"",""3.899,00 Lei"",{""$date"":""2020-06-08T17:05:22Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/dell-all-in-one-pc-dell-optiplex-5260-procesor-intel-core-i5-8500-9m-cache-4.10-ghz-coffee-lake-21.5-fhd-8gb-256gb-ssd-intel-uhd-graphics-630-win10-pro-negru-3687525.html,https://static3.evomag.ro/img?file=products%2F3687%2F3687525%2F1559029460All+In+One+PC+Dell+Optiplex+5260+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8500+%289M+Cache%2C+4.10+GHz%29%2C+Coffee+Lake%2C+21.5+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+630%2C+Win10+Pro%2C+Negru%29+1.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1152,"All In One PC Microsoft Surface Studio 2 (Procesor Intel® Core™ i7-7820HQ (8M Cache, 3.90 GHz), Kaby Lake, 28&quot; FHD, Touch, 16GB, 1TB SSD, nVidia GeForce GTX 1060 @6GB, Win10 Pro, Mouse + Tastatura, Argintiu)",In stoc magazin,"[[""35.999,00 Lei"",""19.999,00 Lei"",{""$date"":""2020-06-08T17:05:22Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/microsoft-all-in-one-pc-microsoft-surface-studio-2-procesor-intel-core-i7-7820hq-8m-cache-3.90-ghz-kaby-lake-28-fhd-touch-16gb-1tb-ssd-nvidia-geforce-gtx-1060-6gb-win10-pro-mouse-tastatura-argintiu-3756761.html,https://static3.evomag.ro/img?file=products%2F3756%2F3756761%2F1563881726All+In+One+PC+Microsoft+Surface+Studio+2+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-7820HQ+%288M+Cache%2C+3.90+GHz%29%2C+28+FHD%2C+Touch%2C+16GB%2C+1TB+SSD%2C+nVidia+GeForce+GTX+1060+%406GB%2C+Win10+Pro%2C+Argintiu%29+1.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1153,"All In One PC Asus V241FFK-BA026D (Procesor Intel® Core™ i5-8265U (6M Cache, 3.90 GHz), Whiskey Lake, 23.8&quot; FHD, 8GB, 256GB SSD, nVidia GeForce MX130 @2GB, Endless OS, Negru)",In stoc magazin,"[[null,""3.149,00 Lei"",{""$date"":""2020-06-08T17:05:22Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/asus-all-in-one-pc-asus-v241ffk-ba026d-procesor-intel-core-i5-8265u-6m-cache-3.90-ghz-whiskey-lake-23.8-fhd-8gb-256gb-ssd-nvidia-geforce-mx130-2gb-endless-os-negru-3780531.html,https://static3.evomag.ro/img?file=products%2F3780%2F3780531%2F1575532691All+In+One+PC+Asus+V241FFK-BA004D+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-8565U+%288M+Cache%2C+4.60+GHz%29%2C+Whiskey+Lake%2C+23.8+FHD%2C+8GB%2C+256GB+SSD%2C+nVidia+GeForce+MX130+%402GB%2C+Endless+OS%2C+Negru%29+1.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1154,"All In One PC Lenovo V530 (Procesor Intel® Core™ i3-8100T (6M Cache, 3.10 GHz), Coffee Lake, 21.5&quot; FHD, 4GB, 1TB HDD @5400RPM, Intel® UHD Graphics 630, Win10 Pro, Negru)",In stoc magazin,"[[""3.599,00 Lei"",""2.599,00 Lei"",{""$date"":""2020-06-08T17:05:22Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/lenovo-all-in-one-pc-lenovo-v530-procesor-intel-core-i3-8100t-6m-cache-3.10-ghz-coffee-lake-21.5-fhd-4gb-1tb-hdd-5400rpm-intel-uhd-graphics-630-win10-pro-negru-3680538.html,https://static3.evomag.ro/img?file=products%2F3680%2F3680538%2F1552556735All+In+One+PC+Lenovo+V530+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i3-8100T+%286M+Cache%2C+3.10+GHz%29%2C+Coffee+Lake%2C+21.5+FHD%2C+4GB%2C+1TB+HDD+%405400RPM%2C+Intel%C2%AE+UHD+Graphics+630%2C+Win10+Pro%2C+Negru%29+1.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1155,"All In One PC HP ProOne 440 G5 (Procesor Intel® Core™ i5-9500T (9M Cache, 3.70 GHz), Coffee Lake, 23.8&quot; FHD, 16GB, 512GB SSD, Intel® UHD Graphics 630, Win10 Pro, Negru)",In stoc (exclusiv online),"[[null,""4.329,99 Lei"",{""$date"":""2020-06-08T17:05:22Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/hp-all-in-one-pc-hp-proone-440-g5-procesor-intel-core-i5-9500t-9m-cache-3.70-ghz-coffee-lake-23.8-fhd-16gb-512gb-ssd-intel-uhd-graphics-630-win10-pro-negru-3774199.html,https://static3.evomag.ro/img?file=products%2F3774%2F3774199%2F1573118090All+In+One+PC+HP+ProOne+440+G5+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-9500T+%289M+Cache%2C+3.70+GHz%29%2C+Coffee+Lake%2C+23.8+FHD%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics+630%2C+Win10+Pro%2C+Negru%29+1.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1156,"All In One PC HP 200 G3 (Procesor Intel® Core™ i3-8130U (4M Cache, 3.40 GHz), Kaby Lake, 21.5&quot; FHD, 4GB, 1TB HDD @7200RPM + 128GB SSD, Intel® UHD Graphics 620, Negru)",In stoc (exclusiv online),"[[null,""2.320,99 Lei"",{""$date"":""2020-06-08T17:05:22Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/hp-all-in-one-pc-hp-200-g3-procesor-intel-core-i3-8130u-4m-cache-3.40-ghz-kaby-lake-21.5-fhd-4gb-1tb-hdd-7200rpm-128gb-ssd-intel-uhd-graphics-620-negru-3787085.html,https://static3.evomag.ro/img?file=products%2F3787%2F3787085%2F1552495554All+In+One+PC+HP+200+G3+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i3-8130U+%284M+Cache%2C+3.40+GHz%29%2C+Kaby+Lake%2C+21.5+FHD%2C+8GB%2C+1TB+HDD+%407200RPM+%2B+128GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+Win10+Pro%29+1.png&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1157,"All In One PC Lenovo IdeaCentre A540 (Procesor Intel® Core™ i7-9700T (12M Cache, 4.30 GHz), Coffee Lake, 23.8&quot; FHD, 16GB, 1TB HDD @5400RPM + 256GB SSD, AMD Radeon RX 540X @2GB, Negru)",In stoc (exclusiv online),"[[null,""5.699,99 Lei"",{""$date"":""2020-06-08T17:05:22Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/lenovo-all-in-one-pc-lenovo-ideacentre-a540-procesor-intel-core-i7-9700t-12m-cache-4.30-ghz-coffee-lake-23.8-fhd-16gb-1tb-hdd-5400rpm-256gb-ssd-amd-radeon-rx-540x-2gb-negru-3781956.html,https://static3.evomag.ro/img?file=products%2F3781%2F3781956%2F1581673825All+In+One+PC+Lenovo+IdeaCentre+A540+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-9400T+%289M+Cache%2C+3.40+GHz%29%2C+Coffee+Lake%2C+23.8+FHD%2C+8GB%2C+1TB+HDD+%405400RPM+%2B+256GB+SSD%2C+AMD+Radeon+RX+540X+%402GB%2C+Negru%291.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1158,"All In One PC Lenovo IdeaCentre A340-24IWL (Procesor Intel® Core™ i3-10110U (4M Cache, 3.90 GHz), Comet Lake, 23.8&quot; FHD, 4GB, 1TB HDD @5400RPM + 128GB SSD, Intel® UHD Graphics, Negru)",In stoc (exclusiv online),"[[null,""2.761,99 Lei"",{""$date"":""2020-06-08T17:05:22Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/lenovo-all-in-one-pc-lenovo-ideacentre-a340-24iwl-procesor-intel-core-i3-10110u-4m-cache-3.90-ghz-comet-lake-23.8-fhd-4gb-1tb-hdd-5400rpm-128gb-ssd-intel-uhd-graphics-negru-3780879.html,https://static3.evomag.ro/img?file=products%2F3780%2F3780879%2F1572960798All+In+One+PC+Lenovo+IdeaCentre+A340-24IWL+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i3-8145U+%284M+Cache%2C+3.90+GHz%29%2C+Whiskey+Lake%2C+23.8+FHD%2C+4GB%2C+1TB+HDD+%405400RPM+%2B+128GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+Negru%291.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1159,"All In One PC HP ProOne 440 G5 (Procesor Intel® Core™ i5-9500T (9M Cache, 3.70 GHz), Coffee Lake, 23.8&quot; FHD, 16GB, 512GB SSD, Intel® UHD Graphics 630, Win10 Pro, Negru)",In stoc (exclusiv online),"[[null,""4.339,99 Lei"",{""$date"":""2020-06-08T17:05:22Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/hp-all-in-one-pc-hp-proone-440-g5-procesor-intel-core-i5-9500t-9m-cache-3.70-ghz-coffee-lake-23.8-fhd-16gb-512gb-ssd-intel-uhd-graphics-630-win10-pro-negru-3787064.html,https://static3.evomag.ro/img?file=products%2F3787%2F3787064%2F1573118090All+In+One+PC+HP+ProOne+440+G5+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-9500T+%289M+Cache%2C+3.70+GHz%29%2C+Coffee+Lake%2C+23.8+FHD%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics+630%2C+Win10+Pro%2C+Negru%29+1.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1160,"All In One PC Lenovo IdeaCentre A340 (Procesor Intel® Core™ i3-9100T (6M Cache, 3.70 GHz), Coffee Lake, 23.8&quot; FHD, 4GB, 1TB HDD @5400RPM + 128GB SSD, Intel® UHD Graphics, Negru)",In stoc (exclusiv online),"[[null,""2.877,99 Lei"",{""$date"":""2020-06-08T17:05:22Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/lenovo-all-in-one-pc-lenovo-ideacentre-a340-procesor-intel-core-i3-9100t-6m-cache-3.70-ghz-coffee-lake-23.8-fhd-4gb-1tb-hdd-5400rpm-128gb-ssd-intel-uhd-graphics-negru-3790437.html,https://static3.evomag.ro/img?file=products%2F3790%2F3790437%2F1572960798All+In+One+PC+Lenovo+IdeaCentre+A340-24IWL+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i3-8145U+%284M+Cache%2C+3.90+GHz%29%2C+Whiskey+Lake%2C+23.8+FHD%2C+4GB%2C+1TB+HDD+%405400RPM+%2B+128GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+Negru%291.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1161,"All In One PC Lenovo IdeaCentre A540 (Procesor Intel® Core™ i5-9400T (9M Cache, 3.40 GHz), Coffee Lake, 23.8&quot; FHD, Touch, 16GB, 1TB HDD @5400RPM + 512GB SSD, Intel® UHD Graphics 630, Gri)",In stoc (exclusiv online),"[[""4.799,99 Lei"",""4.363,99 Lei"",{""$date"":""2020-06-08T17:05:23Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/lenovo-all-in-one-pc-lenovo-ideacentre-a540-procesor-intel-core-i5-9400t-9m-cache-3.40-ghz-coffee-lake-23.8-fhd-touch-16gb-1tb-hdd-5400rpm-512gb-ssd-intel-uhd-graphics-630-gri-3790582.html,https://static3.evomag.ro/img?file=products%2F3790%2F3790582%2F1580218526All+In+One+PC+Lenovo+IdeaCentre+A540-27ICB+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-9400T+%289M+Cache%2C+3.40+GHz%29%2C+Coffee+Lake%2C+27+QHD%2C+Touch%2C+8GB%2C+1TB+HDD+%405400RPM+%2B+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+630%2C+Win10+Home%2C+Gri%291.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1162,"All In One PC Lenovo IdeaCentre A340-22IWL (Procesor Intel® Core™ i3-10110U (4M Cache, 3.90 GHz), Comet Lake, 21.5&quot; FHD, 4GB, 1TB HDD @5400RPM + 128GB SSD, Intel® UHD Graphics, Alb)",In stoc (exclusiv online),"[[null,""2.761,99 Lei"",{""$date"":""2020-06-08T17:05:23Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/lenovo-all-in-one-pc-lenovo-ideacentre-a340-22iwl-procesor-intel-core-i3-10110u-4m-cache-3.90-ghz-comet-lake-21.5-fhd-4gb-1tb-hdd-5400rpm-128gb-ssd-intel-uhd-graphics-alb-3783119.html,https://static3.evomag.ro/img?file=products%2F3783%2F3783119%2F1572349760All+In+One+PC+Lenovo+IdeaCentre+A340-22IWL+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-8265U+%286M+Cache%2C+3.90+GHz%29%2C+Whiskey+Lake%2C+21.5+FHD%2C+4GB%2C+1TB+HDD+%405400RPM+%2B+128GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+Alb%291.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1163,"All In One PC HP 200 G3 (Procesor Intel® Core™ i5-8250U (6M Cache, 3.40 GHz), Kaby Lake R, 21.5&quot; FHD, 4GB, 1TB HDD @7200RPM, Intel® UHD Graphics 620, Win10 Pro, Negru)",In stoc (exclusiv online),"[[null,""3.345,99 Lei"",{""$date"":""2020-06-08T17:05:23Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/hp-all-in-one-pc-hp-200-g3-procesor-intel-core-i5-8250u-6m-cache-3.40-ghz-kaby-lake-r-21.5-fhd-4gb-1tb-hdd-7200rpm-intel-uhd-graphics-620-win10-pro-negru-3780540.html,https://static3.evomag.ro/img?file=products%2F3780%2F3780540%2F1559716695All+in+One+Sistem+PC+HP+200+G3+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i3-8130U+%284M+Cache%2C+up+to+3.40+GHz%29%2C+Kaby+Lake%2C+21.5+FHD%2C+4GB%2C+128GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+Negru%291.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1164,"All In One PC Apple iMac Pro (Procesor Intel® Xeon W (3.20 GHz, Octa-Core), Skylake, 27&quot; 5K, Retina, 32GB, 1TB SSD, AMD Radeon Pro Vega 56 @8GB HBM2, MacOS High Sierra, Layout INT, Negru)",In stoc (exclusiv online),"[[null,""25.299,99 Lei"",{""$date"":""2020-06-08T17:05:23Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/apple-all-in-one-pc-apple-imac-pro-procesor-intel-xeon-w-3.20-ghz-octa-core-skylake-27-5k-retina-32gb-1tb-ssd-amd-radeon-pro-vega-56-8gb-hbm2-macos-high-sierra-layout-int-negru-3752380.html,https://static3.evomag.ro/img?file=products%2F3752%2F3752380%2F1560430915All+In+One+PC+iMac+Pro+%28Procesor+Intel%C2%AE+Xeon+W+%2822M+Cache%2C+3.20+GHz%29%2C+Skylake%2C+27+5K%2C+32GB%2C+1TB+SSD%2C+AMD+Radeon+Pro+Vega+56+%408GB+HBM2%2C+MacOS+High+Sierra%2C+Layout+INT%2C+Negru%29+1.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1165,"All In One PC Lenovo V530 (Procesor Intel® Core™ i5-9400T (9M Cache, 3.40 GHz), Coffee Lake, 21.5&quot; FHD, 8GB, 256GB SSD, Intel® UHD Graphics 630, Negru)",In stoc (exclusiv online),"[[null,""3.260,99 Lei"",{""$date"":""2020-06-08T17:05:23Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/lenovo-all-in-one-pc-lenovo-v530-procesor-intel-core-i5-9400t-9m-cache-3.40-ghz-coffee-lake-21.5-fhd-8gb-256gb-ssd-intel-uhd-graphics-630-negru-3778623.html,https://static3.evomag.ro/img?file=products%2F3778%2F3778623%2F1575978435All+In+One+PC+Lenovo+V530+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-9400T+%289M+Cache%2C+3.40+GHz%29%2C+Coffee+Lake%2C+23.8+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+630%2C+Negru%29+1.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1166,"All In One PC HP 200 G3 (Procesor Intel® Core™ i3-8130U (4M Cache, 3.40 GHz), Kaby Lake, 21.5&quot; FHD, 8GB, 1TB HDD @7200RPM + 128GB SSD, Intel® UHD Graphics 620, Win10 Pro, Negru)",In stoc (exclusiv online),"[[null,""3.157,99 Lei"",{""$date"":""2020-06-08T17:05:23Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/hp-all-in-one-pc-hp-200-g3-procesor-intel-core-i3-8130u-4m-cache-3.40-ghz-kaby-lake-21.5-fhd-8gb-1tb-hdd-7200rpm-128gb-ssd-intel-uhd-graphics-620-win10-pro-negru-3680398.html,https://static3.evomag.ro/img?file=products%2F3680%2F3680398%2F1552495554All+In+One+PC+HP+200+G3+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i3-8130U+%284M+Cache%2C+3.40+GHz%29%2C+Kaby+Lake%2C+21.5+FHD%2C+8GB%2C+1TB+HDD+%407200RPM+%2B+128GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+Win10+Pro%29+1.png&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1167,"All In One PC Lenovo V530 (Procesor Intel® Core™ i5-9400T (9M Cache, 3.40 GHz), Coffee Lake, 23.8&quot; FHD, 8GB, 256GB SSD, Intel® UHD Graphics 630, Win10 Pro, Negru)",In stoc (exclusiv online),"[[null,""4.335,99 Lei"",{""$date"":""2020-06-08T17:05:23Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/lenovo-all-in-one-pc-lenovo-v530-procesor-intel-core-i5-9400t-9m-cache-3.40-ghz-coffee-lake-23.8-fhd-8gb-256gb-ssd-intel-uhd-graphics-630-win10-pro-negru-3774685.html,https://static3.evomag.ro/img?file=products%2F3774%2F3774685%2F1573562484All+In+One+PC+Lenovo+V530+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-9400T+%289M+Cache%2C+3.40+GHz%29%2C+Coffee+Lake%2C+23.8+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+630%2C+Win10+Pro%2C+Negru%29+1.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1168,"All In One PC Lenovo V530 (Procesor Intel® Core™ i7-9700T (12M Cache, 4.30 GHz), Coffee Lake, 23.8&quot; FHD, 16GB, 512GB SSD, Intel® UHD Graphics 630, Win10 Pro, Negru)",In stoc (exclusiv online),"[[null,""6.199,99 Lei"",{""$date"":""2020-06-08T17:05:23Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/lenovo-all-in-one-pc-lenovo-v530-procesor-intel-core-i7-9700t-12m-cache-4.30-ghz-coffee-lake-23.8-fhd-16gb-512gb-ssd-intel-uhd-graphics-630-win10-pro-negru-3775132.html,https://static3.evomag.ro/img?file=products%2F3775%2F3775132%2F1573562484All+In+One+PC+Lenovo+V530+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-9400T+%289M+Cache%2C+3.40+GHz%29%2C+Coffee+Lake%2C+23.8+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+630%2C+Win10+Pro%2C+Negru%29+1.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1169,"All In One PC HP ProOne 440 G5 (Procesor Intel® Core™ i7-9700T (12M Cache, 4.30 GHz), Coffee Lake, 23.8&quot; FHD, 8GB, 256GB SSD, Intel® UHD Graphics 630, Win10 Pro, Negru)",In stoc (exclusiv online),"[[null,""4.859,99 Lei"",{""$date"":""2020-06-08T17:05:23Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/hp-all-in-one-pc-hp-proone-440-g5-procesor-intel-core-i7-9700t-12m-cache-4.30-ghz-coffee-lake-23.8-fhd-8gb-256gb-ssd-intel-uhd-graphics-630-win10-pro-negru-3775179.html,https://static3.evomag.ro/img?file=products%2F3775%2F3775179%2F1574168815All+In+One+PC+HP+ProOne+440+G5+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i7-9700T+%2812M+Cache%2C+4.30+GHz%29%2C+Coffee+Lake%2C+23.8+FHD%2C+8GB%2C+256GB+SSD%2C+Intel%C2%AE+UHD+Graphics+630%2C+Win10+Pro%2C+Negru%29+1.png&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1170,"All In One PC Dell OptiPlex 7470 (Procesor Intel® Core™ i5-9500 (9M Cache, up to 4.40 GHz), Coffee Lake, 23.8&quot; FHD, Touch, 16GB, 512GB SSD, Intel® UHD Graphics 630, Win10 Pro, Negru)",In stoc (exclusiv online),"[[null,""7.053,99 Lei"",{""$date"":""2020-06-08T17:05:23Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/dell-all-in-one-pc-dell-optiplex-7470-procesor-intel-core-i5-9500-9m-cache-up-to-4.40-ghz-coffee-lake-23.8-fhd-touch-16gb-512gb-ssd-intel-uhd-graphics-630-win10-pro-negru-3782493.html,https://static3.evomag.ro/img?file=products%2F3782%2F3782493%2F1582291207All+In+One+PC+Dell+OptiPlex+7470+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i5-9500+%289M+Cache%2C+up+to+4.40+GHz%29%2C+Coffee+Lake%2C+23.8+FHD%2C+Touch%2C+16GB%2C+512GB+SSD%2C+Intel%C2%AE+UHD+Graphics+630%2C+Win10+Pro%2C+Negru%291.png&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1171,"All in One Sistem PC HP 200 G3 (Procesor Intel® Core™ i3-8130U (4M Cache, up to 3.40 GHz), Kaby Lake, 21.5&quot; FHD, 4GB, 1TB HDD @7200RPM, Intel® UHD Graphics 620, Win10 Pro, Negru)",In stoc (exclusiv online),"[[null,""3.045,99 Lei"",{""$date"":""2020-06-08T17:05:23Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/hp-all-in-one-sistem-pc-hp-200-g3-procesor-intel-core-i3-8130u-4m-cache-up-to-3.40-ghz-kaby-lake-21.5-fhd-4gb-1tb-hdd-7200rpm-intel-uhd-graphics-620-win10-pro-negru-3698844.html,https://static3.evomag.ro/img?file=products%2F3698%2F3698844%2F1559716615All+in+One+Sistem+PC+HP+200+G3+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i3-8130U+%284M+Cache%2C+up+to+3.40+GHz%29%2C+Kaby+Lake%2C+21.5+FHD%2C+4GB%2C+1TB+HDD+%407200RPM%2C+Intel%C2%AE+UHD+Graphics+620%2C+Win10+Pro%2C+Negru%29+1.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
evo_i1172,"All In One PC Lenovo IdeaCentre A340 (Procesor Intel® Core™ i5-9400T (9M Cache, 3.40 GHz), Coffee Lake, 23.8&quot; FHD, 4GB, 1TB HDD @5400RPM + 128GB SSD, Intel® UHD Graphics, Alb)",In stoc (exclusiv online),"[[null,""3.241,99 Lei"",{""$date"":""2020-06-08T17:05:23Z""}]]",www.evomag.ro/sisteme-pc-all-in-one-pc/lenovo-all-in-one-pc-lenovo-ideacentre-a340-procesor-intel-core-i5-9400t-9m-cache-3.40-ghz-coffee-lake-23.8-fhd-4gb-1tb-hdd-5400rpm-128gb-ssd-intel-uhd-graphics-alb-3790462.html,https://static3.evomag.ro/img?file=products%2F3790%2F3790462%2F1572962524All+In+One+PC+Lenovo+IdeaCentre+A340-24IWL+%28Procesor+Intel%C2%AE+Core%E2%84%A2+i3-8145U+%284M+Cache%2C+3.90+GHz%29%2C+Whiskey+Lake%2C+23.8+FHD%2C+Touch%2C+8GB%2C+1TB+HDD+%405400RPM+%2B+128GB+SSD%2C+Intel%C2%AE+UHD+Graphics+620%2C+Alb%29+1.jpg&amp;height=150&amp;extend=white,evo_p4,evo_s32
